,H,I,O
1972-03-29,336.66962344776516,161.57850906604426,325.9445150809308
1972-03-30,336.657276897196,176.10589524232844,323.1987981188477
1972-03-31,336.6478230197309,199.76582289707827,322.9380524859135
1972-04-01,336.6407399068425,225.09734147169266,322.9106179055416
1972-04-02,336.6305175606429,214.68409135798512,320.27883878497266
1972-04-03,336.6165479463103,183.52265271364007,307.3017085162647
1972-04-04,336.60136453550547,156.121270419508,316.2772705846209
1972-04-05,336.5900516348775,175.1882118365738,316.87599012975215
1972-04-06,336.5756174057109,162.77704051012932,317.0308401642024
1972-04-07,336.5604870758421,152.97625253488286,314.28689135052537
1972-04-08,336.54755320437323,161.95719716468122,313.99422700829757
1972-04-09,336.53553325048307,171.3249387362849,309.38793825992644
1972-04-10,336.52381389177697,175.08939881632386,316.34875478076907
1972-04-11,336.5111135310321,172.73298626462355,294.0509565548216
1972-04-12,336.5083712560151,225.57170933167458,291.9964990885491
1972-04-13,336.51340828115315,297.7751239763133,291.75975323128483
1972-04-14,336.50946977639256,268.2293170357558,292.07803001469983
1972-04-15,336.50333052397406,241.47276364067469,289.34720004598034
1972-04-16,336.49902237722944,241.0218629140341,289.0306323369803
1972-04-17,336.50476385171277,306.0072086148138,267.7165554348187
1972-04-18,336.5148179565808,349.86095388407665,264.16612066254305
1972-04-19,336.5236122457904,357.6462385091143,261.2397992085436
1972-04-20,336.5327930397233,361.80293349905725,260.09021873637846
1972-04-21,336.55097623854937,422.6007383571043,263.4698779661102
1972-04-22,336.57028455421903,457.0905637925686,264.7569863608714
1972-04-23,336.5900827686816,475.54539186255073,269.4987233212064
1972-04-24,336.6156009688843,523.78924796325,274.3780546137866
1972-04-25,336.65299130167296,624.4523213613122,266.36847720866604
1972-04-26,336.6939412049637,685.9809498658169,277.7356001948685
1972-04-27,336.7330389743484,705.3010073193453,277.91360779355307
1972-04-28,336.7679546680629,686.1341779756542,285.3851606549947
1972-04-29,336.79935679159803,658.8516826345183,283.29080862481516
1972-04-30,336.83140065930843,650.8055790383123,285.799408908841
1972-05-01,336.8624184439193,642.4186739701449,293.3397532935577
1972-05-02,336.89007585480755,620.7930503999772,294.0164663699814
1972-05-03,336.91524550579874,595.7549162244078,294.0845907295857
1972-05-04,336.94124217838413,590.8862086721073,294.02327821789396
1972-05-05,336.9663832867372,583.1810227016848,294.0275598759205
1972-05-06,336.99049991432486,573.1252003801867,292.203552769352
1972-05-07,337.0143419470146,566.2565962329312,293.8720849017052
1972-05-08,337.0343506988072,539.1133667013695,296.82773875052266
1972-05-09,337.054458567711,529.8801999107204,292.4357843264659
1972-05-10,337.0751210878063,527.4507648513221,293.87681900316556
1972-05-11,337.0944450278348,518.5139924835986,296.76763062629993
1972-05-12,337.11251806142974,508.1002436831901,297.01510960502924
1972-05-13,337.13029780667,502.12259966995566,299.76940066626787
1972-05-14,337.1480563867081,500.9897741570289,299.9844149158886
1972-05-15,337.1644623447827,491.69542286357745,300.02958008177063
1972-05-16,337.1818631820514,494.4457489845973,299.993341954974
1972-05-17,337.1975183083406,484.02634944367884,300.0340680209345
1972-05-18,337.2124511187738,474.95752056754424,300.032997040885
1972-05-19,337.2324985580127,505.1496569923539,302.65069888791294
1972-05-20,337.258382171204,557.7853953449736,305.54403327778505
1972-05-21,337.2794284791337,549.1731772161828,305.9903603423069
1972-05-22,337.30326216796345,563.9873886176947,300.453424479724
1972-05-23,337.32314776505797,540.903648050257,297.36649389877897
1972-05-24,337.343428420181,532.2901111358325,297.05937812179053
1972-05-25,337.36255770809197,521.0876006373957,299.79047903169095
1972-05-26,337.37827847591126,495.3873647296557,300.0678282896788
1972-05-27,337.3929058422408,477.1437553164466,289.98934007706146
1972-05-28,337.4173961433141,529.4945405639189,291.6573068239882
1972-05-29,337.4539198590355,631.6203564272947,291.63185044315935
1972-05-30,337.46968470150824,537.4978775121631,307.85541968526775
1972-05-31,337.47119782636696,412.89891294765704,306.5697686008292
1972-06-01,337.48091192646905,414.6585647852573,303.2936945984428
1972-06-02,337.50147695124383,485.48975059777126,305.5375188370926
1972-06-03,337.51484637171103,468.47676485929753,306.01773191058993
1972-06-04,337.52453982583626,437.5311196978564,308.85259665568316
1972-06-05,337.53298033585827,417.81499460591783,306.30488633730323
1972-06-06,337.54002058386794,397.17879881858573,270.3666878077537
1972-06-07,337.5533535341717,410.11557587782426,252.58208318779904
1972-06-08,337.5663259671371,403.56096992083775,252.07062598131938
1972-06-09,337.5829320146904,425.0606340063495,261.09536780657714
1972-06-10,337.5782973460519,298.4724978001759,263.26086992580497
1972-06-11,337.5698105406086,221.87851498690708,266.02470132000195
1972-06-12,337.5772598959318,297.0708826642463,267.5843647772057
1972-06-13,337.58070552455075,303.0193121302636,276.1901573704438
1972-06-14,337.5725000074921,232.63157952359242,268.0050731812188
1972-06-15,337.5623025757611,186.37087291966435,276.39896556936884
1972-06-16,337.56311493275985,244.36133725477572,274.0085800935027
1972-06-17,337.5646376655492,271.7449272479579,272.99362719036776
1972-06-18,337.5656338477927,279.1086550829772,273.89108255397883
1972-06-19,337.579572862056,368.10051798561665,271.8629364926883
1972-06-20,337.58054222860505,316.9160104474719,248.34028287876788
1972-06-21,337.57566101419764,243.23938947611515,224.4550852879245
1972-06-22,337.57330533621206,217.0215196769733,231.45402917334968
1972-06-23,337.5720122410861,216.76492481912538,228.29068337669216
1972-06-24,337.57400843087964,236.69729990692065,227.95815040329242
1972-06-25,337.57496272974566,237.4162177135881,218.83320801784237
1972-06-26,337.57082977466035,200.73065490636594,248.4227729121132
1972-06-27,337.56621781727284,196.2258226679075,210.4907923143163
1972-06-28,337.56798138200764,216.73483346417098,220.05000568149538
1972-06-29,337.57545325759224,267.9220583282718,217.08581859289563
1972-06-30,337.57619891968926,243.87197640359062,232.6606415424809
1972-07-01,337.5755088860794,233.70389099250923,251.32709798950387
1972-07-02,337.5837888313792,298.2227070683118,240.73605194986413
1972-07-03,337.5943872643229,330.36992706651426,158.4229967505272
1972-07-04,337.60240208049055,282.0436976976311,147.20302677830819
1972-07-05,337.61025996887804,256.83297949022875,182.82829429608228
1972-07-06,337.6177039067801,262.7918771846046,184.79796710232515
1972-07-07,337.621884363755,245.0326205957856,190.53860113333633
1972-07-08,337.6269597212522,245.7858950708544,173.5530870361783
1972-07-09,337.63532797626607,259.33026501453236,183.99446753651137
1972-07-10,337.6419430929448,260.5808237300108,216.05849889684396
1972-07-11,337.64746602669845,271.3362849286489,222.3817889802218
1972-07-12,337.6444861640946,221.24680431319015,189.21928998320539
1972-07-13,337.64326990940197,195.80576081021619,215.66953322207357
1972-07-14,337.65317466397744,272.69129512367533,211.1363116016303
1972-07-15,337.65735216613785,265.70575079956603,239.43341566112431
1972-07-16,337.6652506347626,300.75882987642603,205.02457934968575
1972-07-17,337.67091082774823,282.4729733074448,212.39154464677955
1972-07-18,337.67395759252867,263.3372310780025,246.9078349627768
1972-07-19,337.7028771451511,446.8597906447868,284.8581102851911
1972-07-20,337.777797542188,853.3838733966941,403.6447701772272
1972-07-21,337.8073476590336,786.1426219415436,420.6832587503158
1972-07-22,337.8196178141483,653.1012747135237,419.5833789245069
1972-07-23,337.8197689673673,517.0064151262342,414.00470004623173
1972-07-24,337.8213100177997,470.82443408885763,491.10535642139786
1972-07-25,337.8256206548719,519.16998220888,645.6672350016099
1972-07-26,337.82455257757425,588.6289095533014,692.4617901000622
1972-07-27,337.8158369589107,591.9111657311227,693.8600195548568
1972-07-28,337.80468833806856,578.0832412012801,696.7824756948438
1972-07-29,337.7872686821308,532.4771676625014,697.1333096263711
1972-07-30,337.7684100960743,504.12082842550035,694.3571551619079
1972-07-31,337.750119810499,480.71038015823035,423.86147937738696
1972-08-01,337.74834016958704,433.52997418240426,382.92116058686213
1972-08-02,337.75199403894516,434.0366862635058,499.33501844784604
1972-08-03,337.734717361785,359.39173767967014,524.9266739088313
1972-08-04,337.70737057017976,271.25142349204583,441.00656432953195
1972-08-05,337.69812795158754,308.8360028694035,426.21822042508427
1972-08-06,337.696964853193,369.8470729533378,424.8994643722584
1972-08-07,337.6890060384272,349.6323794058559,427.80701064036583
1972-08-08,337.68433794235557,362.82949947324613,394.0446508772277
1972-08-09,337.6729015184205,304.4308607877166,373.1277727065166
1972-08-10,337.66695251170506,305.38816122339324,373.9236292492699
1972-08-11,337.66548529569013,335.83810648642424,373.8923976144072
1972-08-12,337.65601235457325,295.3754523415163,371.3771728374113
1972-08-13,337.6505743771622,303.9304909667314,371.00321801742626
1972-08-14,337.6426509680491,290.84423721904227,371.04375946433936
1972-08-15,337.64274452481624,336.03007961159256,324.1329611858012
1972-08-16,337.6590130367177,436.2600095317397,317.26543978205586
1972-08-17,337.66763831815456,423.4181218734799,314.3166832727114
1972-08-18,337.6740611716645,402.0938287965859,316.84570736946085
1972-08-19,337.679656856616,388.8714118361589,311.5344604136742
1972-08-20,337.6921425609677,426.21853901744777,313.66899900126157
1972-08-21,337.7050334490681,445.6590057182399,316.6558864251628
1972-08-22,337.7085939645463,393.5051152925373,314.39618036250346
1972-08-23,337.70386189638106,315.86919540892154,314.29125064734535
1972-08-24,337.69874627209487,280.7390929145156,306.8124737371922
1972-08-25,337.69685345954076,283.6977067249633,310.63878863800977
1972-08-26,337.6941147299251,281.39242009962106,310.9773515755045
1972-08-27,337.691121966919,278.94061931813087,311.0062475997425
1972-08-28,337.68582497949023,262.33189373670376,303.7270069428431
1972-08-29,337.682026760726,261.8160715989608,310.39143095938573
1972-08-30,337.6696753373667,207.99368094195262,298.30255429455707
1972-08-31,337.6604507467096,198.86453745011246,277.9017658257431
1972-09-01,337.64709660468833,156.70515190253082,274.4675085483759
1972-09-02,337.6429621101812,197.62523969220183,260.1619029113939
1972-09-03,337.6386110513319,205.44063784589179,259.0715234516868
1972-09-04,337.62638504150306,157.5950067982058,289.3959474492196
1972-09-05,337.6081878664229,113.55079512890052,270.8578137163263
1972-09-06,337.61887055125305,277.0211198269899,284.18614621826345
1972-09-07,337.613535035721,246.17734519997686,288.6985681378242
1972-09-08,337.602416329818,197.60340347133413,289.136131960727
1972-09-09,337.59106552025946,176.18310817957035,289.08260884123456
1972-09-10,337.5832877363227,190.47391137023308,280.71463721923107
1972-09-11,337.5728568670906,173.17024614483745,257.2152430358575
1972-09-12,337.57037773592754,205.76632798823906,252.32928936091488
1972-09-13,337.5728324465773,249.34518554981096,253.71498394243324
1972-09-14,337.55630941776985,142.60609899598273,252.49863093041773
1972-09-15,337.5499330405116,164.0016395066612,236.397221948256
1972-09-16,337.54689151360435,186.284048286264,235.95928030156674
1972-09-17,337.53760906077866,153.9315467730033,234.27192173751055
1972-09-18,337.53915058385724,211.2148461936007,234.74853720027
1972-09-19,337.5385356838416,220.52224096796536,226.70316629243993
1972-09-20,337.5410133489346,240.34536070142514,223.24485794469223
1972-09-21,337.5119977584097,39.42008235205276,241.09397277059284
1972-09-22,337.495612567761,47.068205030709834,198.84236900471174
1972-09-23,337.50615645315287,204.6815657729093,179.22510641895423
1972-09-24,337.51263258012347,232.1423724046377,170.68282655446214
1972-09-25,337.51498894054265,212.29945236018938,182.03239891286893
1972-09-26,337.5171760268085,208.74246549557455,176.51800482287464
1972-09-27,337.5177295323525,194.11486363371367,188.00123655255987
1972-09-28,337.51959207419554,202.2787550564391,176.9799033616947
1972-09-29,337.50917211005446,118.39577887774693,173.6127247978612
1972-09-30,337.5070885330482,136.70167817889526,168.41013285061317
1972-10-01,337.51612203463105,214.63686328701175,161.36278944014856
1972-10-02,337.5246649803014,241.58291617441674,193.9201006092105
1972-10-03,337.5267625977326,226.16456500183298,167.4779508502608
1972-10-04,337.5274945422991,196.08522053244457,157.0630874225206
1972-10-05,337.53478417245014,220.46561032517414,138.6024882317454
1972-10-06,337.532235617821,155.40375784653816,133.68632924370655
1972-10-07,337.5325604487416,144.08944492421577,119.35385449623101
1972-10-08,337.5281613929629,100.6475717349253,121.92232960868789
1972-10-09,337.52831758689337,114.38140607091664,126.52828665809604
1972-10-10,337.536099440227,172.67378592772246,121.27016083528827
1972-10-11,337.5529177806687,254.80679418383858,141.81976719026173
1972-10-12,337.5494034298385,166.3472087004519,160.60063585062466
1972-10-13,337.5507435055497,171.48031157713058,153.6207172661853
1972-10-14,337.54007396498304,89.51965937449877,135.0026817398725
1972-10-15,337.5307098364825,55.20813431789637,153.43603457551308
1972-10-16,337.54155185264074,184.86270555132626,161.76659926573296
1972-10-17,337.5325888503854,112.76029764183816,175.04528010847295
1972-10-18,337.5360842473578,171.30781156015496,154.65526845198883
1972-10-19,337.5333388537763,144.46120328124331,175.21425295872658
1972-10-20,337.5391861297639,201.02097481945847,172.99783530468866
1972-10-21,337.5485903165423,249.64793899606715,228.71965292436926
1972-10-22,337.55093821839534,250.75072996449697,186.83271154210865
1972-10-23,337.5524124628312,222.3081503894749,172.42305978946132
1972-10-24,337.5456595406989,148.7613639033521,178.69254056137513
1972-10-25,337.53777308144714,113.04543221701326,157.10675645136507
1972-10-26,337.5399318611896,154.72388149609986,188.01747837095218
1972-10-27,337.5452950192173,209.06178692905485,175.91172739514587
1972-10-28,337.53901026521396,148.57790910370554,185.35448970524592
1972-10-29,337.54724550377847,224.01901737619727,174.70205245058517
1972-10-30,337.55563742626657,251.46619435482881,191.37338809398494
1972-10-31,337.553487330158,201.42331938745224,179.28847986890491
1972-11-01,337.5498420211987,164.39580519988317,180.06334894595742
1972-11-02,337.56164010173353,252.075018810443,189.79091235775496
1972-11-03,337.5573005684003,185.64297548444884,165.4688221610094
1972-11-04,337.5529641914079,146.2259325898383,186.2403833061041
1972-11-05,337.55742495379104,197.91154078768332,162.03008737863536
1972-11-06,337.5691786245546,254.63188149123982,162.73011554172288
1972-11-07,337.58009783692324,272.7534343878961,158.3366849656293
1972-11-08,337.58551080961,242.44187873069887,176.4507680161853
1972-11-09,337.59028073111205,236.90055029545476,207.20326977748914
1972-11-10,337.5884534225689,207.70041622901329,212.61063181106593
1972-11-11,337.585005250364,187.47200025590206,206.62192887678
1972-11-12,337.5883220273488,221.24458283084476,218.76519810063814
